?	?	?	?	?	?	?	?	?	?	?	?	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,19682539682539682	0,9074074074074074		0,8322147651006712	0,16778523489932887	0,3262316910785619	0,8322147651006712	0,13777777777777778	0,16555555555555557	0,02188888888888889
?	?	?	?	?	?	?	[Property = buildingsociety v realestate ]	?	?	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,546031746031746	0,5666666666666667		0,7462039045553145	0,25379609544468545	0,34851936218678814	0,7462039045553145	0,38222222222222224	0,5122222222222222	0,02366666666666667
?	?	?	?	?	?	[Debtors = none ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9142857142857143	0,0962962962962963		0,7024390243902439	0,2975609756097561	0,325	0,7024390243902439	0,64	0,9111111111111111	0,0022222222222222365
?	?	?	?	?	[Personalstatus = singlemale ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,5682539682539682	0,5111111111111111		0,7306122448979592	0,2693877551020408	0,33658536585365856	0,7306122448979592	0,3977777777777778	0,5444444444444444	0,01666666666666672
?	?	[Purpose = radiotv v usedcar ]	?	?	?	?	?	?	?	?	?	?	?	[Credit_discretized = "3884.8~5702.200000000001" v "2067.4~3884.8" ]	?	?	?	?	?	[class = negative]	0,17936507936507937	0,9185185185185185		0,837037037037037	0,16296296296296298	0,3241830065359477	0,837037037037037	0,12555555555555556	0,15	0,020555555555555563
?	?	?	?	?	?	?	[Property = realestate ]	?	?	?	?	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,10158730158730159	0,9888888888888889		0,9552238805970149	0,04477611940298507	0,3205282112845138	0,9552238805970149	0,07111111111111111	0,07444444444444444	0,01900000000000001
?	?	?	?	?	?	?	?	?	[Housing = own ]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,7444444444444445	0,3814814814814815		0,7374213836477987	0,26257861635220126	0,39015151515151514	0,7374213836477987	0,5211111111111111	0,7066666666666667	0,026444444444444437
?	?	[Purpose = radiotv v newcar ]	?	?	?	?	[Property = realestate ]	?	?	?	?	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,0746031746031746	0,9962962962962963		0,9791666666666666	0,020833333333333332	0,31572769953051644	0,9791666666666666	0,052222222222222225	0,05333333333333334	0,014888888888888889
?	?	?	?	?	?	?	?	?	?	?	?	?	?	[Credit_discretized = "2067.4~3884.8" v "MinValue~2067.4" ]	?	?	?	?	?	[class = negative]	0,7793650793650794	0,37407407407407406		0,7439393939393939	0,25606060606060604	0,42083333333333334	0,7439393939393939	0,5455555555555556	0,7333333333333333	0,03222222222222226
?	?	[Purpose = usedcar v newcar ]	?	?	?	?	[Property = realestate ]	?	?	?	?	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,03650793650793651	1,0		1,0	0,0	0,30786773090079816	1,0	0,025555555555555557	0,025555555555555557	0,007666666666666669
?	?	?	?	?	?	?	[Property = buildingsociety v realestate ]	?	[Housing = own ]	?	?	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,10634920634920635	0,9703703703703703		0,8933333333333333	0,10666666666666667	0,31757575757575757	0,8933333333333333	0,07444444444444444	0,08333333333333333	0,01611111111111111
?	?	?	?	?	?	?	[Property = buildingsociety v realestate ]	?	?	?	?	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,14285714285714285	0,9592592592592593		0,8910891089108911	0,10891089108910891	0,3241551939924906	0,8910891089108911	0,1	0,11222222222222222	0,02144444444444446
?	?	[Purpose = radiotv v usedcar ]	?	?	[Personalstatus = singlemale ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,2619047619047619	0,8777777777777778		0,8333333333333334	0,16666666666666666	0,33760683760683763	0,8333333333333334	0,18333333333333332	0,22	0,029333333333333322
?	?	?	?	?	?	?	[Property = realestate ]	?	?	?	[Telephone = yes ]	?	[Duration_discretized = "MinValue~10.8" ]	?	?	?	?	?	?	[class = negative]	0,08888888888888889	0,9925925925925926		0,9655172413793104	0,034482758620689655	0,3182897862232779	0,9655172413793104	0,06222222222222222	0,06444444444444444	0,01711111111111111
?	?	?	?	?	[Personalstatus = singlemale ]	?	[Property = realestate ]	?	?	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,16507936507936508	0,9444444444444444		0,8739495798319328	0,12605042016806722	0,3265044814340589	0,8739495798319328	0,11555555555555555	0,1322222222222222	0,023000000000000007
