?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.1866894619369823 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.41735648661483 , 15.0)]	?	?	[class = negative]	0,9987275146046619	0,007042253521126761		0,9607723124860895	0,03922768751391053	0,18518518518518517	0,9607723124860895	0,9593310739485527	0,9984999166620367	2,186199694453883E-4
?	?	?	?	?	?	[y-bar = (0.0070588331908620905 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9980334316617503	0,009859154929577466		0,9608531016817018	0,03914689831829825	0,17073170731707318	0,9608531016817018	0,9586643702427913	0,9977220956719818	2,9905483233005903E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.2914661769218654 , 15.0)]	?	?	[class = negative]	0,9987275146046619	0,007042253521126761		0,9607723124860895	0,03922768751391053	0,18518518518518517	0,9607723124860895	0,9593310739485527	0,9984999166620367	2,186199694453883E-4
?	?	?	?	?	?	?	?	?	?	[x2ybr = (0.8140110881799139 , 15.0)]	?	?	[xegvy = (3.015538560769428 , 15.0)]	?	?	[class = negative]	0,9906298802706923	0,09436619718309859		0,9638154192459201	0,03618458075407991	0,2925764192139738	0,9638154192459201	0,9515528640480027	0,987277070948386	0,003220552273646038
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.0338722063949968 , 15.0)]	?	?	?	?	?	[class = negative]	0,9540170050321013	0,7887323943661971		0,9909877433309301	0,009012256669069935	0,4132841328413284	0,9909877433309301	0,9163842435690872	0,924718039891105	0,02814321953012311
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.1577246272938635 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	[y2bar = (0.1419283557886697 , 14.332319828210808)]	?	?	?	?	[xegvy = (1.1104124092353764 , 15.0)]	?	?	[class = negative]	0,9879692289895309	0,10422535211267606		0,9641022746514647	0,0358977253485353	0,2624113475177305	0,9641022746514647	0,9489971665092505	0,9843324629146064	0,003493307887625363
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.1149235189924498 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.4105333558187567 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
