?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.040670391076258 , 10.663032447508314)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	[high = (0.43135202757347446 , 8.982057330825686)]	?	?	?	?	[y2bar = (4.887997067280192 , 14.795284815673398)]	?	?	?	?	?	?	?	[class = negative]	0,6140898837411071	0,956338028169014		0,9970886551465064	0,0029113448534936136	0,09236838525370698	0,9970886551465064	0,5898661036724262	0,5915884215789766	0,021613855176458308
?	?	?	?	?	?	[y-bar = (2.1594273831833277 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9840360923130314	0,34225352112676055		0,9732837528604119	0,0267162471395881	0,4682080924855491	0,9732837528604119	0,9452191788432691	0,9711650647258181	0,012363308848010068
?	?	?	?	?	[x-bar = (0.0 , 11.994871229468224)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9883741107062294	0,11830985915492957		0,9646607203341989	0,03533927966580106	0,29473684210526313	0,9646607203341989	0,949386077004278	0,984165786988166	0,004042319504505731
?	?	?	?	?	?	?	?	[y2bar = (4.561840060688308 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6283764243160391	0,9549295774647887		0,9970631424375918	0,002936857562408223	0,09545262565113333	0,9970631424375918	0,6035890882826823	0,6053669648313795	0,02210181371355513
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.253976591185756 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,02676056338028169		0,9614870137108461	0,03851298628915394	0,3333333333333333	0,9614870137108461	0,9584421356742041	0,9968331573976332	9,306929136240205E-4
?	?	?	?	?	?	[y-bar = (3.249170834867342 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9688819480594598	0,5816901408450704		0,982578601595495	0,017421398404504927	0,434279705573081	0,982578601595495	0,9306628146008111	0,9471637313184066	0,02086150615234561
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.2419300885291205 , 15.0)]	?	?	[class = negative]	0,9986696743594193	0,005633802816901409		0,9607166703761406	0,03928332962385934	0,14814814814814814	0,9607166703761406	0,9592755153064059	0,9984999166620367	1,6306132729859701E-4
?	?	?	?	?	?	?	?	[y2bar = (5.629816360265842 , 14.695053496854774)]	?	?	?	?	[xegvy = (1.4594988156781823 , 10.474557038588738)]	?	?	[class = negative]	0,42431603910000576	0,9985915492957746		0,9998637045113806	1,362954886193267E-4	0,06649784280622772	0,9998637045113806	0,4075781987888216	0,4076337574309684	0,016024221777653613
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.0446610489317396 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	[y2bar = (2.0046767119436417 , 13.278839946432505)]	?	[x2ybr = (2.4225809460131154 , 13.664112341976868)]	?	?	?	?	?	[class = negative]	0,8205795592573313	0,8788732394366198		0,9939746374273103	0,006025362572689694	0,16747181964573268	0,9939746374273103	0,788210456136452	0,7929884993610756	0,026502685401764703
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.222871455469023 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,02676056338028169		0,9614870137108461	0,03851298628915394	0,3333333333333333	0,9614870137108461	0,9584421356742041	0,9968331573976332	9,306929136240205E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	?	[y-ege = (0.0 , 15.0)]	?	[class = negative]	1,0	0,0		0,960553364075782	0,039446635924218015	0,0	0,960553364075782	0,960553364075782	1,0	0,0
?	?	?	?	?	?	?	?	?	?	[x2ybr = (4.089430034937288 , 15.0)]	?	?	?	?	?	[class = negative]	0,8406501243565273	0,8633802816901408		0,9933702412685395	0,006629758731460597	0,18200712589073634	0,9933702412685395	0,8074893049613867	0,812878493249625	0,026676133685606618
